run_id,case_id,seed,system,setting,model,temperature,max_tokens,round_cap,rag_enabled,rag_fallback_used,fallback_tainted,retry_used,retry_count,runtime_seconds,n_phase1_agents,n_phase1_elements,n_phase2_negotiations,n_phase2_steps,n_phase3_elements,n_phase3_connections,conflict_resolution_rate,chv,mdc,semantic_preservation_f1,semantic_p2_vs_p1_f1,s_logic,topology_is_valid,deterministic_is_valid,compliance_coverage,s_term,iso29148_unambiguous,iso29148_correctness,iso29148_verifiability,iso29148_set_consistency,iso29148_set_feasibility,blind_eval_run_id,judge_pipeline_hash,validation_passed,non_comparable_reason
iredev-atm-multi_agent_without_negotiation-s303,ATM,303,iredev,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.120051,6,30,0,0,30,24,0.0,0.007775,0.775531,0.915377,0.0,1.0,1,0,0.4,0.166667,3.166667,3.8,1.8,5.0,1.96,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
quare-atm-multi_agent_without_negotiation-s303,ATM,303,quare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.059148,5,35,0,0,35,30,0.0,0.004836,0.677592,0.954372,0.0,1.0,1,0,1.0,0.142857,3.114285,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,negotiation_and_verification_not_executed_for_setting
mare-atm-multi_agent_with_negotiation-s303,ATM,303,mare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.103491,5,21,5,10,6,5,0.0,2.7e-05,0.753594,0.904743,1.0,1.0,1,0,0.1,0.4,3.68,3.8,1.2,5.0,1.24,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
iredev-atm-multi_agent_with_negotiation-s303,ATM,303,iredev,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.216508,6,30,6,12,7,6,0.0,0.005881,0.688579,0.913314,1.0,1.0,1,0,0.2,0.5,3.9,3.8,1.4,5.0,1.48,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
quare-atm-multi_agent_with_negotiation-s303,ATM,303,quare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.090627,5,35,5,10,7,6,0.0,0.00013,0.630973,0.94953,1.0,1.0,1,0,0.7,0.285714,3.428571,3.8,2.4,5.0,2.68,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
mare-atm-negotiation_integration_verification-s303,ATM,303,mare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.056305,5,21,5,10,21,16,0.0,0.001691,0.835025,0.906656,1.0,1.0,1,1,0.4,0.2,3.24,5.0,3.8,5.0,3.56,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
iredev-atm-negotiation_integration_verification-s303,ATM,303,iredev,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.142428,6,30,6,12,30,24,0.0,0.007775,0.775531,0.915377,1.0,1.0,1,1,0.4,0.166667,3.166667,5.0,3.8,5.0,3.56,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
quare-atm-negotiation_integration_verification-s303,ATM,303,quare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.134268,5,35,5,10,35,30,0.0,0.004836,0.677592,0.954372,1.0,1.0,1,1,1.0,0.142857,3.114285,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
mare-bookkeeping-single_agent-s101,Bookkeeping,101,mare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.022113,1,6,0,0,6,5,0.0,0.0,0.012232,0.932253,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
iredev-bookkeeping-single_agent-s101,Bookkeeping,101,iredev,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.011196,1,6,0,0,6,5,0.0,0.0,0.012232,0.932253,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
quare-bookkeeping-single_agent-s101,Bookkeeping,101,quare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.021179,1,6,0,0,6,5,0.0,0.0,0.012232,0.932253,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
mare-bookkeeping-multi_agent_without_negotiation-s101,Bookkeeping,101,mare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.052604,5,21,0,0,21,16,0.0,0.003752,0.81087,0.906593,0.0,1.0,1,0,0.8,0.8,4.56,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
iredev-bookkeeping-multi_agent_without_negotiation-s101,Bookkeeping,101,iredev,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.129468,6,30,0,0,30,24,0.0,0.00787,0.766072,0.920937,0.0,1.0,1,0,0.8,0.8,4.56,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
quare-bookkeeping-multi_agent_without_negotiation-s101,Bookkeeping,101,quare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.074745,5,35,0,0,35,30,0.0,0.003249,0.670538,0.948108,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,negotiation_and_verification_not_executed_for_setting
mare-bookkeeping-multi_agent_with_negotiation-s101,Bookkeeping,101,mare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.072278,5,21,5,10,6,5,0.0,2.7e-05,0.753594,0.905619,1.0,1.0,1,0,0.2,1.0,5.0,3.8,1.4,5.0,1.48,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
iredev-bookkeeping-multi_agent_with_negotiation-s101,Bookkeeping,101,iredev,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.116485,6,30,6,12,7,6,0.0,0.005881,0.688579,0.914767,1.0,1.0,1,0,0.4,1.0,5.0,3.8,1.8,5.0,1.96,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
quare-bookkeeping-multi_agent_with_negotiation-s101,Bookkeeping,101,quare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.133986,5,35,5,10,7,6,0.0,0.000124,0.631652,0.947162,1.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
mare-bookkeeping-negotiation_integration_verification-s101,Bookkeeping,101,mare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.093963,5,21,5,10,21,16,0.0,0.003752,0.81087,0.906593,1.0,1.0,1,1,0.8,0.8,4.56,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
iredev-bookkeeping-negotiation_integration_verification-s101,Bookkeeping,101,iredev,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.129511,6,30,6,12,30,24,0.0,0.00787,0.766072,0.920937,1.0,1.0,1,1,0.8,0.8,4.56,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
quare-bookkeeping-negotiation_integration_verification-s101,Bookkeeping,101,quare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.130441,5,35,5,10,35,30,0.0,0.003249,0.670538,0.948108,1.0,1.0,1,1,1.0,0.8,4.56,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
mare-bookkeeping-single_agent-s202,Bookkeeping,202,mare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.020921,1,6,0,0,6,5,0.0,0.0,0.012655,0.93366,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
iredev-bookkeeping-single_agent-s202,Bookkeeping,202,iredev,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.014564,1,6,0,0,6,5,0.0,0.0,0.012655,0.93366,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
quare-bookkeeping-single_agent-s202,Bookkeeping,202,quare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.014472,1,6,0,0,6,5,0.0,0.0,0.012655,0.93366,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
mare-bookkeeping-multi_agent_without_negotiation-s202,Bookkeeping,202,mare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.076429,5,21,0,0,21,16,0.0,0.003752,0.810875,0.90638,0.0,1.0,1,0,0.8,0.8,4.56,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
iredev-bookkeeping-multi_agent_without_negotiation-s202,Bookkeeping,202,iredev,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.156655,6,30,0,0,30,24,0.0,0.008065,0.737642,0.933531,0.0,1.0,1,0,1.0,0.75,4.45,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
quare-bookkeeping-multi_agent_without_negotiation-s202,Bookkeeping,202,quare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.066276,5,35,0,0,35,30,0.0,0.004779,0.678672,0.947869,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,negotiation_and_verification_not_executed_for_setting
mare-bookkeeping-multi_agent_with_negotiation-s202,Bookkeeping,202,mare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.08599,5,21,5,10,6,5,0.0,2.7e-05,0.753594,0.905735,1.0,1.0,1,0,0.2,0.75,4.45,3.8,1.4,5.0,1.48,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
iredev-bookkeeping-multi_agent_with_negotiation-s202,Bookkeeping,202,iredev,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.199017,6,30,6,12,7,6,0.0,0.005881,0.688579,0.93245,1.0,1.0,1,0,0.4,0.75,4.45,3.8,1.8,5.0,1.96,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
quare-bookkeeping-multi_agent_with_negotiation-s202,Bookkeeping,202,quare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.138684,5,35,5,10,7,6,0.0,0.000126,0.632792,0.945585,1.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
mare-bookkeeping-negotiation_integration_verification-s202,Bookkeeping,202,mare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.091036,5,21,5,10,21,16,0.0,0.003752,0.810875,0.90638,1.0,1.0,1,1,0.8,0.8,4.56,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
iredev-bookkeeping-negotiation_integration_verification-s202,Bookkeeping,202,iredev,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.133776,6,30,6,12,30,24,0.0,0.008065,0.737642,0.933531,1.0,1.0,1,1,1.0,0.75,4.45,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
quare-bookkeeping-negotiation_integration_verification-s202,Bookkeeping,202,quare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.124242,5,35,5,10,35,30,0.0,0.004779,0.678672,0.947869,1.0,1.0,1,1,1.0,0.8,4.56,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
mare-bookkeeping-single_agent-s303,Bookkeeping,303,mare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.036578,1,6,0,0,6,5,0.0,0.0,0.013149,0.932116,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
iredev-bookkeeping-single_agent-s303,Bookkeeping,303,iredev,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.011572,1,6,0,0,6,5,0.0,0.0,0.013149,0.932116,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
quare-bookkeeping-single_agent-s303,Bookkeeping,303,quare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.042029,1,6,0,0,6,5,0.0,0.0,0.013149,0.932116,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
mare-bookkeeping-multi_agent_without_negotiation-s303,Bookkeeping,303,mare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.046593,5,21,0,0,21,16,0.0,0.003778,0.786455,0.906171,0.0,1.0,1,0,0.8,0.8,4.56,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
iredev-bookkeeping-multi_agent_without_negotiation-s303,Bookkeeping,303,iredev,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.140213,6,30,0,0,30,24,0.0,0.008081,0.641129,0.929595,0.0,1.0,1,0,0.8,0.8,4.56,3.8,2.6,5.0,2.92,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
quare-bookkeeping-multi_agent_without_negotiation-s303,Bookkeeping,303,quare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.070178,5,35,0,0,35,30,0.0,0.003312,0.670715,0.948065,0.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,negotiation_and_verification_not_executed_for_setting
mare-bookkeeping-multi_agent_with_negotiation-s303,Bookkeeping,303,mare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.074791,5,21,5,10,6,5,0.0,2.7e-05,0.753594,0.903601,1.0,1.0,1,0,0.2,1.0,5.0,3.8,1.4,5.0,1.48,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
iredev-bookkeeping-multi_agent_with_negotiation-s303,Bookkeeping,303,iredev,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.140821,6,30,6,12,7,6,0.0,0.001991,0.55749,0.928917,1.0,1.0,1,0,0.6,0.8,4.56,3.8,2.2,5.0,2.44,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
quare-bookkeeping-multi_agent_with_negotiation-s303,Bookkeeping,303,quare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.140012,5,35,5,10,7,6,0.0,0.000145,0.632394,0.942778,1.0,1.0,1,0,1.0,0.8,4.56,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
mare-bookkeeping-negotiation_integration_verification-s303,Bookkeeping,303,mare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.093787,5,21,5,10,21,16,0.0,0.003778,0.786455,0.906171,1.0,1.0,1,1,0.8,0.8,4.56,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
iredev-bookkeeping-negotiation_integration_verification-s303,Bookkeeping,303,iredev,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.133821,6,30,6,12,30,24,0.0,0.008081,0.641129,0.929595,1.0,1.0,1,1,0.8,0.8,4.56,5.0,4.6,5.0,4.52,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
quare-bookkeeping-negotiation_integration_verification-s303,Bookkeeping,303,quare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.138988,5,35,5,10,35,30,0.0,0.003312,0.670715,0.948065,1.0,1.0,1,1,1.0,0.8,4.56,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
mare-library-single_agent-s101,Library,101,mare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.021272,1,7,0,0,7,6,0.0,0.0,0.0,0.932199,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
iredev-library-single_agent-s101,Library,101,iredev,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.015373,1,7,0,0,7,6,0.0,0.0,0.0,0.932199,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
quare-library-single_agent-s101,Library,101,quare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.01776,1,7,0,0,7,6,0.0,0.0,0.0,0.932199,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
mare-library-multi_agent_without_negotiation-s101,Library,101,mare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.038254,5,21,0,0,21,16,0.0,0.001691,0.835025,0.910287,0.0,1.0,1,0,0.666667,1.0,5.0,3.8,2.333334,5.0,2.600001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
iredev-library-multi_agent_without_negotiation-s101,Library,101,iredev,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.235393,6,30,0,0,30,24,0.0,0.007773,0.775528,0.92806,0.0,1.0,1,0,0.666667,0.75,4.45,3.8,2.333334,5.0,2.600001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
quare-library-multi_agent_without_negotiation-s101,Library,101,quare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.045888,5,35,0,0,35,30,0.0,0.004753,0.678874,0.947671,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,negotiation_and_verification_not_executed_for_setting
mare-library-multi_agent_with_negotiation-s101,Library,101,mare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.048455,5,21,5,10,6,5,0.0,2.7e-05,0.753594,0.907813,1.0,1.0,1,0,0.166667,1.0,5.0,3.8,1.333334,5.0,1.400001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
iredev-library-multi_agent_with_negotiation-s101,Library,101,iredev,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.146976,6,30,6,12,7,6,0.0,0.005881,0.688579,0.928526,1.0,1.0,1,0,0.333333,0.75,4.45,3.8,1.666666,5.0,1.799999,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
quare-library-multi_agent_with_negotiation-s101,Library,101,quare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.121033,5,35,5,10,7,6,0.0,0.000125,0.632345,0.945188,1.0,1.0,1,0,0.833333,1.0,5.0,3.8,2.666666,5.0,2.999999,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
mare-library-negotiation_integration_verification-s101,Library,101,mare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.071949,5,21,5,10,21,16,0.0,0.001691,0.835025,0.910287,1.0,1.0,1,1,0.666667,1.0,5.0,5.0,4.333334,5.0,4.200001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
iredev-library-negotiation_integration_verification-s101,Library,101,iredev,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.149835,6,30,6,12,30,24,0.0,0.007773,0.775528,0.92806,1.0,1.0,1,1,0.666667,0.75,4.45,5.0,4.333334,5.0,4.200001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
quare-library-negotiation_integration_verification-s101,Library,101,quare,negotiation_integration_verification,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.133369,5,35,5,10,35,30,0.0,0.004753,0.678874,0.947671,1.0,1.0,1,1,1.0,1.0,5.0,5.0,5.0,5.0,5.0,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,
mare-library-single_agent-s202,Library,202,mare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.042133,1,7,0,0,7,6,0.0,0.0,0.0,0.932852,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
iredev-library-single_agent-s202,Library,202,iredev,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.010748,1,7,0,0,7,6,0.0,0.0,0.0,0.932852,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
quare-library-single_agent-s202,Library,202,quare,single_agent,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.014837,1,7,0,0,7,6,0.0,0.0,0.0,0.932852,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,single_agent_baseline_partial_phase_equivalence
mare-library-multi_agent_without_negotiation-s202,Library,202,mare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.042125,5,21,0,0,21,16,0.0,0.001691,0.835025,0.909764,0.0,1.0,1,0,0.666667,1.0,5.0,3.8,2.333334,5.0,2.600001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
iredev-library-multi_agent_without_negotiation-s202,Library,202,iredev,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.16234,6,30,0,0,30,24,0.0,0.007775,0.77553,0.925958,0.0,1.0,1,0,0.666667,0.75,4.45,3.8,2.333334,5.0,2.600001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,negotiation_and_verification_not_executed_for_setting
quare-library-multi_agent_without_negotiation-s202,Library,202,quare,multi_agent_without_negotiation,gpt-4o-mini,0.7,4000,3,True,False,False,False,0,0.057983,5,35,0,0,35,30,0.0,0.004832,0.679016,0.948315,0.0,1.0,1,0,1.0,1.0,5.0,3.8,3.0,5.0,3.4,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,True,negotiation_and_verification_not_executed_for_setting
mare-library-multi_agent_with_negotiation-s202,Library,202,mare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.067902,5,21,5,10,6,5,0.0,2.7e-05,0.753594,0.906563,1.0,1.0,1,0,0.166667,1.0,5.0,3.8,1.333334,5.0,1.400001,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
iredev-library-multi_agent_with_negotiation-s202,Library,202,iredev,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.11745,6,30,6,12,7,6,0.0,0.005881,0.688579,0.923861,1.0,1.0,1,0,0.333333,0.666667,4.266667,3.8,1.666666,5.0,1.799999,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
quare-library-multi_agent_with_negotiation-s202,Library,202,quare,multi_agent_with_negotiation,gpt-4o-mini,0.7,4000,3,True,False,True,False,0,0.112016,5,35,5,10,7,6,0.0,0.000143,0.633524,0.945481,1.0,1.0,1,0,0.833333,1.0,5.0,3.8,2.666666,5.0,2.999999,,0dd214854aad9df58e5c633d44f4943502ced4e5c8e238a4073469e5b4a6a7f6,False,verification_not_executed_for_setting
